---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0x462cd67e1e6f1e075e87c885a0f8f18085d8f8dc,60,17352.88,289.2147,9,13,21,17,14,8,277,2023-08-04 04:29:36.000 UTC
0x03a52e32025eb69f3bd2f6b91d9ab507b7c3b7da,62,12663.81,204.255,9,13,21,19,14,8,277,2023-08-04 05:04:19.000 UTC
0x8ebdd9db789bcafcd9a372c32dfda3a6e80bddb8,61,12707.14,208.3138,9,13,21,18,14,8,277,2023-08-04 05:05:52.000 UTC
0x8e1bbfa1439e3aa2934a3b6bbad7e4ae4bdf54c4,62,12696.6,204.7839,9,13,21,18,14,8,277,2023-08-04 05:06:56.000 UTC
0x61916f5e7a28b34bc2024fb0541eafe28e280bfb,61,12714.2,208.4295,9,13,21,18,14,8,277,2023-08-04 05:07:59.000 UTC
0x6e40632740c143a207b769bdc96a2b9fcb2b72a7,62,12696.24,204.7781,9,13,21,18,14,8,277,2023-08-04 05:08:50.000 UTC
0x02fbc8166eeaf4d0a9b53dee1cbcddfb7d87a3d0,62,12694.65,204.7524,9,13,21,19,14,8,277,2023-08-04 05:10:05.000 UTC
0x9d2993585ae66d43ce5df4bc0b1fc4be29f9246f,62,12695.79,204.7708,9,13,21,18,14,8,277,2023-08-04 05:12:11.000 UTC
0x60c3c139494fda504c18495290c8d64e70fa141e,62,12695.84,204.7716,9,13,21,19,14,8,277,2023-08-04 05:13:20.000 UTC
0xed108985d94236cf2e6038dd6d5f61d07642ffa7,62,12689.77,204.6737,9,13,21,18,14,8,277,2023-08-04 05:14:17.000 UTC
0xd43436c28249ced3e9bdb9eac241a3db1b445b36,61,12694.54,208.1072,9,13,21,19,14,8,277,2023-08-04 05:14:59.000 UTC
0x38683f1475e998b18546108a5c38a7426a64d07b,62,12677.9,204.4823,9,13,21,19,14,8,277,2023-08-04 05:16:05.000 UTC
0x359500106da0efa2111fadd5945b15c5d494c9a0,63,12694.57,201.5011,9,13,21,19,14,8,277,2023-08-04 05:18:02.000 UTC
0x9089416ccc9c1c1cb42b0071618ed7d26e9b7c84,61,12704.7,208.2738,9,13,21,18,14,8,277,2023-08-04 05:18:56.000 UTC
0x0c7468328777e17338588b8ec705f74aaa7175ba,62,12702.46,204.8784,9,13,21,19,14,8,277,2023-08-04 05:19:59.000 UTC
0xf0474e7e5f5778b8b6113b37250b73a7628ad80b,62,12710.29,205.0047,9,13,21,18,14,8,277,2023-08-04 05:20:08.000 UTC
0xf1b727a8efa4d0a8dae33a8fc4d919171c63d137,61,12723.66,208.5846,9,13,21,19,14,8,277,2023-08-04 05:21:11.000 UTC
0x301f1f180f6962351fdbeda9ce76c0d311d2f762,61,12704.66,208.2731,9,13,21,19,14,8,277,2023-08-04 05:24:20.000 UTC
0x92919eee6f986f331cf11a181fbbfbc3b00cdba5,61,12720.68,208.5357,9,13,21,18,14,8,277,2023-08-04 05:26:17.000 UTC
0x54e3813e227818671ec0bc3b8bc9a3cc95696842,61,12702.02,208.2298,9,13,21,19,14,8,277,2023-08-04 05:26:56.000 UTC
0x4fb5958b31e882f01da13a8017e20d23ce760597,61,12728.75,208.668,9,13,21,19,14,8,277,2023-08-04 05:29:02.000 UTC
